81,111,dublin,MOUNTJOY SQUARE EAST,Mountjoy Square East,False,False,40,40,0,OPEN,1628579129000,53.356717,-6.256359,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:05:29,2021-08-10 08:05:29+01:00,0.0
82,26,dublin,MERRION SQUARE WEST,Merrion Square West,True,False,20,0,20,OPEN,1628579061000,53.339764,-6.251988,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:04:21,2021-08-10 08:04:21+01:00,1.0
83,65,dublin,CONVENTION CENTRE,Convention Centre,True,False,40,21,18,OPEN,1628579362000,53.34744,-6.238523,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:09:22,2021-08-10 08:09:22+01:00,0.45
84,15,dublin,HARDWICKE STREET,Hardwicke Street,False,False,16,8,8,OPEN,1628579392000,53.355473,-6.264423,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:09:52,2021-08-10 08:09:52+01:00,0.5
85,86,dublin,PARKGATE STREET,Parkgate Street,False,False,38,20,18,OPEN,1628579045000,53.347972,-6.291804,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:04:05,2021-08-10 08:04:05+01:00,0.47368421052631576
86,10,dublin,DAME STREET,Dame Street,True,False,16,10,6,OPEN,1628579566000,53.344007,-6.266802,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:12:46,2021-08-10 08:12:46+01:00,0.375
87,100,dublin,HEUSTON BRIDGE (SOUTH),Heuston Bridge (South),False,False,25,8,17,OPEN,1628579479000,53.347106,-6.292041,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:11:19,2021-08-10 08:11:19+01:00,0.68
88,24,dublin,CATHAL BRUGHA STREET,Cathal Brugha Street,False,False,20,4,16,OPEN,1628579545000,53.352149,-6.260533,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:12:25,2021-08-10 08:12:25+01:00,0.8
89,64,dublin,SANDWITH STREET,Sandwith Street,False,False,40,24,16,OPEN,1628579170000,53.345203,-6.247163,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:06:10,2021-08-10 08:06:10+01:00,0.4
90,109,dublin,BUCKINGHAM STREET LOWER,Buckingham Street Lower,False,False,29,14,15,OPEN,1628579325000,53.353331,-6.249319,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:08:45,2021-08-10 08:08:45+01:00,0.5172413793103449
91,85,dublin,ROTHE ABBEY,Rothe Abbey,False,False,35,17,17,OPEN,1628579115000,53.338776,-6.30395,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:05:15,2021-08-10 08:05:15+01:00,0.4857142857142857
92,107,dublin,CHARLEVILLE ROAD,Charleville Road,False,False,40,35,5,OPEN,1628579125000,53.359157,-6.281866,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:05:25,2021-08-10 08:05:25+01:00,0.125
93,33,dublin,PRINCES STREET / O'CONNELL STREET,Princes Street / O'Connell Street,True,False,23,5,18,OPEN,1628579545000,53.349013,-6.260311,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:12:25,2021-08-10 08:12:25+01:00,0.782608695652174
94,44,dublin,UPPER SHERRARD STREET,Upper Sherrard Street,False,False,30,21,9,OPEN,1628579379000,53.358437,-6.260641,2021-08-10 08:13:45.941291+01:00,2021-08-10 07:09:39,2021-08-10 08:09:39+01:00,0.3
